"","area","ID","numid","layer","prop_land","prop_suitable","index","year"
"1",1.78,"G1",1,"maxent_hab_mn_2012",0.678600282353212,0.790630682610635,0.53652220445669,"2012"
"2",1.78,"G1",1,"maxent_hab_mn_2013",0.678600282353212,0.789346800396885,0.53565096162393,"2013"
"3",1.78,"G1",1,"maxent_hab_mn_2014",0.678600282353212,0.790458861942624,0.536405606902863,"2014"
"4",1.78,"G1",1,"maxent_hab_mn_2015",0.678600282353212,0.788867399520705,0.535325640053995,"2015"
"5",1.78,"G1",1,"maxent_hab_mn_2016",0.678600282353212,0.788588986401243,0.535136708832517,"2016"
"6",1.78,"G1",1,"maxent_hab_mn_2017",0.678600282353212,0.788391180508748,0.535002477698019,"2017"
"7",1.78,"G1",1,"maxent_hab_mn_2018",0.678600282353212,0.78717146589015,0.534174779013448,"2018"
"8",1.78,"G1",1,"maxent_hab_mn_2019",0.678600282353212,0.784482790622198,0.532350243217459,"2019"
"9",1.78,"G1",1,"maxent_hab_mn_2020",0.678600282353212,0.783575429008102,0.531734507369937,"2020"
"10",1.78,"G1",1,"maxent_hab_mn_2021",0.678600282353212,0.779999543932795,0.529307910748171,"2021"
"11",1.78,"G1",1,"maxent_hab_mn_2022",0.678600282353212,0.773910516432473,0.525175894967196,"2022"
"12",1.78,"G1",1,"maxent_hab_mn_2023",0.678600282353212,0.771205401532704,0.523340203232415,"2023"
"13",2.2,"G2",2,"maxent_hab_mn_2012",0.676598015506645,0.789390857487113,0.534100287634869,"2012"
"14",2.2,"G2",2,"maxent_hab_mn_2013",0.676598015506645,0.787924121421904,0.533107896923877,"2013"
"15",2.2,"G2",2,"maxent_hab_mn_2014",0.676598015506645,0.788878351380148,0.533753527019962,"2014"
"16",2.2,"G2",2,"maxent_hab_mn_2015",0.676598015506645,0.787418001683873,0.532765457313516,"2015"
"17",2.2,"G2",2,"maxent_hab_mn_2016",0.676598015506645,0.787278033764733,0.532670755297192,"2016"
"18",2.2,"G2",2,"maxent_hab_mn_2017",0.676598015506645,0.787195543166,0.532614942321791,"2017"
"19",2.2,"G2",2,"maxent_hab_mn_2018",0.676598015506645,0.785844826136428,0.531701049860071,"2018"
"20",2.2,"G2",2,"maxent_hab_mn_2019",0.676598015506645,0.783149246248807,0.529877225857467,"2019"
"21",2.2,"G2",2,"maxent_hab_mn_2020",0.676598015506645,0.782245042847214,0.529265443630335,"2020"
"22",2.2,"G2",2,"maxent_hab_mn_2021",0.676598015506645,0.778625036056375,0.526816154219533,"2021"
"23",2.2,"G2",2,"maxent_hab_mn_2022",0.676598015506645,0.7721944947371,0.522465262724278,"2022"
"24",2.2,"G2",2,"maxent_hab_mn_2023",0.676598015506645,0.769453678069528,0.520610831606132,"2023"
"25",0.9,"G3",3,"maxent_hab_mn_2012",0.677564480198643,0.782889627881918,0.530458203768721,"2012"
"26",0.9,"G3",3,"maxent_hab_mn_2013",0.677564480198643,0.781723457956575,0.529668048449433,"2013"
"27",0.9,"G3",3,"maxent_hab_mn_2014",0.677564480198643,0.782876888656516,0.530449572122083,"2014"
"28",0.9,"G3",3,"maxent_hab_mn_2015",0.677564480198643,0.781271746255862,0.529361984645739,"2015"
"29",0.9,"G3",3,"maxent_hab_mn_2016",0.677564480198643,0.780971312856798,0.529158421645868,"2016"
"30",0.9,"G3",3,"maxent_hab_mn_2017",0.677564480198643,0.780910801536138,0.529117421324339,"2017"
"31",0.9,"G3",3,"maxent_hab_mn_2018",0.677564480198643,0.779968098856389,0.528478679473153,"2018"
"32",0.9,"G3",3,"maxent_hab_mn_2019",0.677564480198643,0.777313562763244,0.526680060105033,"2019"
"33",0.9,"G3",3,"maxent_hab_mn_2020",0.677564480198643,0.776510460761859,0.526135906714918,"2020"
"34",0.9,"G3",3,"maxent_hab_mn_2021",0.677564480198643,0.773195608152043,0.523889880329413,"2021"
"35",0.9,"G3",3,"maxent_hab_mn_2022",0.677564480198643,0.767413592222703,0.519972191711749,"2022"
"36",0.9,"G3",3,"maxent_hab_mn_2023",0.677564480198643,0.764656080724225,0.518103799866641,"2023"
"37",2.27,"G4",4,"maxent_hab_mn_2012",0.675258179012512,0.787892240460456,0.532030679551416,"2012"
"38",2.27,"G4",4,"maxent_hab_mn_2013",0.675258179012512,0.786219889149435,0.530901410650467,"2013"
"39",2.27,"G4",4,"maxent_hab_mn_2014",0.675258179012512,0.787167981240674,0.531541617589533,"2014"
"40",2.27,"G4",4,"maxent_hab_mn_2015",0.675258179012512,0.785734384992539,0.530573569997578,"2015"
"41",2.27,"G4",4,"maxent_hab_mn_2016",0.675258179012512,0.785796205499893,0.5306153148008,"2016"
"42",2.27,"G4",4,"maxent_hab_mn_2017",0.675258179012512,0.785654977616713,0.530519949517578,"2017"
"43",2.27,"G4",4,"maxent_hab_mn_2018",0.675258179012512,0.784023129396717,0.529418030660118,"2018"
"44",2.27,"G4",4,"maxent_hab_mn_2019",0.675258179012512,0.781547111490087,0.527746079317285,"2019"
"45",2.27,"G4",4,"maxent_hab_mn_2020",0.675258179012512,0.780617672138137,0.527118467792985,"2020"
"46",2.27,"G4",4,"maxent_hab_mn_2021",0.675258179012512,0.776707525047964,0.524478108989204,"2021"
"47",2.27,"G4",4,"maxent_hab_mn_2022",0.675258179012512,0.770200383713494,0.520084108581112,"2022"
"48",2.27,"G4",4,"maxent_hab_mn_2023",0.675258179012512,0.767442442975911,0.518221786540828,"2023"
"49",2,"G5",5,"maxent_hab_mn_2012",0.67518014918627,0.782774827363452,0.528514024718512,"2012"
"50",2,"G5",5,"maxent_hab_mn_2013",0.67518014918627,0.781437014043309,0.527610759721434,"2013"
"51",2,"G5",5,"maxent_hab_mn_2014",0.67518014918627,0.782484878978529,0.528318257324723,"2014"
"52",2,"G5",5,"maxent_hab_mn_2015",0.67518014918627,0.780856584280107,0.527218865067324,"2015"
"53",2,"G5",5,"maxent_hab_mn_2016",0.67518014918627,0.780615138290456,0.527055845528011,"2016"
"54",2,"G5",5,"maxent_hab_mn_2017",0.67518014918627,0.780546382147707,0.527009422745292,"2017"
"55",2,"G5",5,"maxent_hab_mn_2018",0.67518014918627,0.77927359401683,0.526150061465204,"2018"
"56",2,"G5",5,"maxent_hab_mn_2019",0.67518014918627,0.776630479971176,0.524365483329543,"2019"
"57",2,"G5",5,"maxent_hab_mn_2020",0.67518014918627,0.775741447055638,0.523765225952999,"2020"
"58",2,"G5",5,"maxent_hab_mn_2021",0.67518014918627,0.772142675925117,0.521335407124206,"2021"
"59",2,"G5",5,"maxent_hab_mn_2022",0.67518014918627,0.765962617978079,0.517162754677545,"2022"
"60",2,"G5",5,"maxent_hab_mn_2023",0.67518014918627,0.763275798477345,0.515348667486203,"2023"
"61",2,"G6",6,"maxent_hab_mn_2012",0.672468212162997,0.782854086721664,0.526444488082214,"2012"
"62",2,"G6",6,"maxent_hab_mn_2013",0.672468212162997,0.781375299167012,0.525450050459168,"2013"
"63",2,"G6",6,"maxent_hab_mn_2014",0.672468212162997,0.782334238076774,0.526094906393389,"2014"
"64",2,"G6",6,"maxent_hab_mn_2015",0.672468212162997,0.78076292602051,0.525038248984163,"2015"
"65",2,"G6",6,"maxent_hab_mn_2016",0.672468212162997,0.780630824564453,0.524949414954184,"2016"
"66",2,"G6",6,"maxent_hab_mn_2017",0.672468212162997,0.780515837467075,0.524872089786388,"2017"
"67",2,"G6",6,"maxent_hab_mn_2018",0.672468212162997,0.778887834097686,0.52377730927118,"2018"
"68",2,"G6",6,"maxent_hab_mn_2019",0.672468212162997,0.776296078405156,0.522034435954261,"2019"
"69",2,"G6",6,"maxent_hab_mn_2020",0.672468212162997,0.77537671644984,0.521416194263839,"2020"
"70",2,"G6",6,"maxent_hab_mn_2021",0.672468212162997,0.771574654704443,0.518859428599379,"2021"
"71",2,"G6",6,"maxent_hab_mn_2022",0.672468212162997,0.765110240536963,0.514512315561492,"2022"
"72",2,"G6",6,"maxent_hab_mn_2023",0.672468212162997,0.762404567394473,0.512692836380664,"2023"
"73",2.15,"G7",7,"maxent_hab_mn_2012",0.673531167713705,0.778385457156734,0.524266865890141,"2012"
"74",2.15,"G7",7,"maxent_hab_mn_2013",0.673531167713705,0.77724365396257,0.523497825851477,"2013"
"75",2.15,"G7",7,"maxent_hab_mn_2014",0.673531167713705,0.778484837313081,0.524333801522894,"2014"
"76",2.15,"G7",7,"maxent_hab_mn_2015",0.673531167713705,0.776873382734888,0.523248436639126,"2015"
"77",2.15,"G7",7,"maxent_hab_mn_2016",0.673531167713705,0.77659020271949,0.523057706072681,"2016"
"78",2.15,"G7",7,"maxent_hab_mn_2017",0.673531167713705,0.776545855660475,0.523027836946238,"2017"
"79",2.15,"G7",7,"maxent_hab_mn_2018",0.673531167713705,0.775525339001208,0.522340487169051,"2018"
"80",2.15,"G7",7,"maxent_hab_mn_2019",0.673531167713705,0.772876804404358,0.520556616569304,"2019"
"81",2.15,"G7",7,"maxent_hab_mn_2020",0.673531167713705,0.772009098093023,0.519972189324198,"2020"
"82",2.15,"G7",7,"maxent_hab_mn_2021",0.673531167713705,0.768546821678339,0.517640238247668,"2021"
"83",2.15,"G7",7,"maxent_hab_mn_2022",0.673531167713705,0.762349453756436,0.513466117794478,"2022"
"84",2.15,"G7",7,"maxent_hab_mn_2023",0.673531167713705,0.759627185495199,0.511632585273657,"2023"
"85",0.71,"G8",8,"maxent_hab_mn_2012",0.67251142545619,0.781278428059174,0.525418669332246,"2012"
"86",0.71,"G8",8,"maxent_hab_mn_2013",0.67251142545619,0.779603598741308,0.524292327480293,"2013"
"87",0.71,"G8",8,"maxent_hab_mn_2014",0.67251142545619,0.78059307590864,0.524957762180552,"2014"
"88",0.71,"G8",8,"maxent_hab_mn_2015",0.67251142545619,0.77907566341285,0.523937284940003,"2015"
"89",0.71,"G8",8,"maxent_hab_mn_2016",0.67251142545619,0.77903764778575,0.523911718996432,"2016"
"90",0.71,"G8",8,"maxent_hab_mn_2017",0.67251142545619,0.778847034218883,0.523783529194867,"2017"
"91",0.71,"G8",8,"maxent_hab_mn_2018",0.67251142545619,0.777190409567516,0.52266943018913,"2018"
"92",0.71,"G8",8,"maxent_hab_mn_2019",0.67251142545619,0.774701189139524,0.520995401010827,"2019"
"93",0.71,"G8",8,"maxent_hab_mn_2020",0.67251142545619,0.773733129226896,0.520344369659058,"2020"
"94",0.71,"G8",8,"maxent_hab_mn_2021",0.67251142545619,0.769776826851669,0.517683711109159,"2021"
"95",0.71,"G8",8,"maxent_hab_mn_2022",0.67251142545619,0.763286863244939,0.513319136432838,"2022"
"96",0.71,"G8",8,"maxent_hab_mn_2023",0.67251142545619,0.760589895446317,0.511505394774177,"2023"
"97",2.49,"G9",9,"maxent_hab_mn_2012",0.668207985564935,0.778134423088212,0.519955635350507,"2012"
"98",2.49,"G9",9,"maxent_hab_mn_2013",0.668207985564935,0.77677133189251,0.519044806928486,"2013"
"99",2.49,"G9",9,"maxent_hab_mn_2014",0.668207985564935,0.77789153327025,0.519793334434532,"2014"
"100",2.49,"G9",9,"maxent_hab_mn_2015",0.668207985564935,0.776235466329601,0.518686737280161,"2015"
"101",2.49,"G9",9,"maxent_hab_mn_2016",0.668207985564935,0.776074437381551,0.518579136451166,"2016"
"102",2.49,"G9",9,"maxent_hab_mn_2017",0.668207985564935,0.77600873326228,0.518535232433985,"2017"
"103",2.49,"G9",9,"maxent_hab_mn_2018",0.668207985564935,0.774447452592054,0.517491972222432,"2018"
"104",2.49,"G9",9,"maxent_hab_mn_2019",0.668207985564935,0.771904380041243,0.515792670836109,"2019"
"105",2.49,"G9",9,"maxent_hab_mn_2020",0.668207985564935,0.771028684156529,0.515207523853017,"2020"
"106",2.49,"G9",9,"maxent_hab_mn_2021",0.668207985564935,0.767239387572981,0.512675485616216,"2021"
"107",2.49,"G9",9,"maxent_hab_mn_2022",0.668207985564935,0.760726062831449,0.508323230011347,"2022"
"108",2.49,"G9",9,"maxent_hab_mn_2023",0.668207985564935,0.757916403895069,0.506445793473344,"2023"
"109",1.87,"G10",10,"maxent_hab_mn_2012",0.669422543417294,0.772559058673766,0.517168449997463,"2012"
"110",1.87,"G10",10,"maxent_hab_mn_2013",0.669422543417294,0.771604314411908,0.516529322665377,"2013"
"111",1.87,"G10",10,"maxent_hab_mn_2014",0.669422543417294,0.772663349432099,0.517238264582161,"2014"
"112",1.87,"G10",10,"maxent_hab_mn_2015",0.669422543417294,0.770925349320282,0.51607480812685,"2015"
"113",1.87,"G10",10,"maxent_hab_mn_2016",0.669422543417294,0.770543129066802,0.515818941272619,"2016"
"114",1.87,"G10",10,"maxent_hab_mn_2017",0.669422543417294,0.770331322062764,0.515677152889262,"2017"
"115",1.87,"G10",10,"maxent_hab_mn_2018",0.669422543417294,0.769519036826464,0.515133390840398,"2018"
"116",1.87,"G10",10,"maxent_hab_mn_2019",0.669422543417294,0.766552126026243,0.513147273866422,"2019"
"117",1.87,"G10",10,"maxent_hab_mn_2020",0.669422543417294,0.765958636349952,0.512749978497828,"2020"
"118",1.87,"G10",10,"maxent_hab_mn_2021",0.669422543417294,0.762778843383235,0.510621353402507,"2021"
"119",1.87,"G10",10,"maxent_hab_mn_2022",0.669422543417294,0.757256271422612,0.506924419234422,"2022"
"120",1.87,"G10",10,"maxent_hab_mn_2023",0.669422543417294,0.75460975903459,0.505152784180447,"2023"
"121",1.25,"G11",11,"maxent_hab_mn_2012",0.666549420133172,0.778523707210527,0.518924525601104,"2012"
"122",1.25,"G11",11,"maxent_hab_mn_2013",0.666549420133172,0.777056608741727,0.517946631967447,"2013"
"123",1.25,"G11",11,"maxent_hab_mn_2014",0.666549420133172,0.77800409859506,0.518578180779769,"2014"
"124",1.25,"G11",11,"maxent_hab_mn_2015",0.666549420133172,0.776404804787953,0.517512172420019,"2015"
"125",1.25,"G11",11,"maxent_hab_mn_2016",0.666549420133172,0.776265055430315,0.517419022566721,"2016"
"126",1.25,"G11",11,"maxent_hab_mn_2017",0.666549420133172,0.776236997644225,0.517400320665673,"2017"
"127",1.25,"G11",11,"maxent_hab_mn_2018",0.666549420133172,0.774564861507847,0.516285759293586,"2018"
"128",1.25,"G11",11,"maxent_hab_mn_2019",0.666549420133172,0.771998653226268,0.514575254651558,"2019"
"129",1.25,"G11",11,"maxent_hab_mn_2020",0.666549420133172,0.771079221159024,0.513962407740285,"2020"
"130",1.25,"G11",11,"maxent_hab_mn_2021",0.666549420133172,0.767280089007931,0.511430098407965,"2021"
"131",1.25,"G11",11,"maxent_hab_mn_2022",0.666549420133172,0.760643343452122,0.507006379506169,"2022"
"132",1.25,"G11",11,"maxent_hab_mn_2023",0.666549420133172,0.757943860686617,0.505207040834162,"2023"
"133",1.99,"G12",12,"maxent_hab_mn_2012",0.664148303451611,0.77317764888964,0.51350462377676,"2012"
"134",1.99,"G12",12,"maxent_hab_mn_2013",0.664148303451611,0.772032177241418,0.512743860724942,"2013"
"135",1.99,"G12",12,"maxent_hab_mn_2014",0.664148303451611,0.773084992479117,0.513443086178907,"2014"
"136",1.99,"G12",12,"maxent_hab_mn_2015",0.664148303451611,0.771286591154401,0.512248680990172,"2015"
"137",1.99,"G12",12,"maxent_hab_mn_2016",0.664148303451611,0.771072560264596,0.512106532737822,"2016"
"138",1.99,"G12",12,"maxent_hab_mn_2017",0.664148303451611,0.771010247473894,0.512065147803594,"2017"
"139",1.99,"G12",12,"maxent_hab_mn_2018",0.664148303451611,0.76950390348995,0.511064712002243,"2018"
"140",1.99,"G12",12,"maxent_hab_mn_2019",0.664148303451611,0.766844501952829,0.509298474983167,"2019"
"141",1.99,"G12",12,"maxent_hab_mn_2020",0.664148303451611,0.766141722043773,0.508831724898868,"2020"
"142",1.99,"G12",12,"maxent_hab_mn_2021",0.664148303451611,0.762512408373105,0.5064213223818,"2021"
"143",1.99,"G12",12,"maxent_hab_mn_2022",0.664148303451611,0.75617871958594,0.502214813719214,"2022"
"144",1.99,"G12",12,"maxent_hab_mn_2023",0.664148303451611,0.753542617614038,0.50046405106685,"2023"
"145",1.56,"G13",13,"maxent_hab_mn_2012",0.668010057618625,0.76777055357038,0.512878451728433,"2012"
"146",1.56,"G13",13,"maxent_hab_mn_2013",0.668010057618625,0.767011500011582,0.512371396316885,"2013"
"147",1.56,"G13",13,"maxent_hab_mn_2014",0.668010057618625,0.768137959196427,0.513123882381858,"2014"
"148",1.56,"G13",13,"maxent_hab_mn_2015",0.668010057618625,0.76638443234484,0.511952508808693,"2015"
"149",1.56,"G13",13,"maxent_hab_mn_2016",0.668010057618625,0.765964232361971,0.511671810993926,"2016"
"150",1.56,"G13",13,"maxent_hab_mn_2017",0.668010057618625,0.765741203140295,0.511522825230703,"2017"
"151",1.56,"G13",13,"maxent_hab_mn_2018",0.668010057618625,0.764967065479548,0.511005693487343,"2018"
"152",1.56,"G13",13,"maxent_hab_mn_2019",0.668010057618625,0.762017584830565,0.509035410749071,"2019"
"153",1.56,"G13",13,"maxent_hab_mn_2020",0.668010057618625,0.761460011776374,0.508662946341014,"2020"
"154",1.56,"G13",13,"maxent_hab_mn_2021",0.668010057618625,0.75824009472816,0.50651200936811,"2021"
"155",1.56,"G13",13,"maxent_hab_mn_2022",0.668010057618625,0.75279850495001,0.50287697266687,"2022"
"156",1.56,"G13",13,"maxent_hab_mn_2023",0.668010057618625,0.750287001975479,0.501199263420145,"2023"
"157",2,"G14",14,"maxent_hab_mn_2012",0.660099062531245,0.768843887079699,0.507513129094188,"2012"
"158",2,"G14",14,"maxent_hab_mn_2013",0.660099062531245,0.767960692672864,0.506930133294203,"2013"
"159",2,"G14",14,"maxent_hab_mn_2014",0.660099062531245,0.7690411211175,0.507643323097639,"2014"
"160",2,"G14",14,"maxent_hab_mn_2015",0.660099062531245,0.767280180757913,0.506480928017102,"2015"
"161",2,"G14",14,"maxent_hab_mn_2016",0.660099062531245,0.766996861145603,0.50629390900662,"2016"
"162",2,"G14",14,"maxent_hab_mn_2017",0.660099062531245,0.766797992571578,0.506162636047339,"2017"
"163",2,"G14",14,"maxent_hab_mn_2018",0.660099062531245,0.765675611030504,0.505421753044274,"2018"
"164",2,"G14",14,"maxent_hab_mn_2019",0.660099062531245,0.762762867477796,0.503499053755737,"2019"
"165",2,"G14",14,"maxent_hab_mn_2020",0.660099062531245,0.762106328760809,0.503065673164139,"2020"
"166",2,"G14",14,"maxent_hab_mn_2021",0.660099062531245,0.758648739799813,0.500783321932367,"2021"
"167",2,"G14",14,"maxent_hab_mn_2022",0.660099062531245,0.752777485680101,0.496907712592062,"2022"
"168",2,"G14",14,"maxent_hab_mn_2023",0.660099062531245,0.75017094524685,0.495187137695624,"2023"
"169",0.53,"G15",15,"maxent_hab_mn_2012",0.663429394065532,0.760613558933822,0.504613392521493,"2012"
"170",0.53,"G15",15,"maxent_hab_mn_2013",0.663429394065532,0.760077310900652,0.504257629813779,"2013"
"171",0.53,"G15",15,"maxent_hab_mn_2014",0.663429394065532,0.761201369277873,0.505003363181873,"2014"
"172",0.53,"G15",15,"maxent_hab_mn_2015",0.663429394065532,0.759720716813818,0.504021054814823,"2015"
"173",0.53,"G15",15,"maxent_hab_mn_2016",0.663429394065532,0.759218662734181,0.503687977380981,"2016"
"174",0.53,"G15",15,"maxent_hab_mn_2017",0.663429394065532,0.758984732671129,0.503532781300997,"2017"
"175",0.53,"G15",15,"maxent_hab_mn_2018",0.663429394065532,0.758529898813036,0.503231031150122,"2018"
"176",0.53,"G15",15,"maxent_hab_mn_2019",0.663429394065532,0.75540468001244,0.501157669134921,"2019"
"177",0.53,"G15",15,"maxent_hab_mn_2020",0.663429394065532,0.754797330266371,0.5007547354609,"2020"
"178",0.53,"G15",15,"maxent_hab_mn_2021",0.663429394065532,0.751675910793946,0.498683894031684,"2021"
"179",0.53,"G15",15,"maxent_hab_mn_2022",0.663429394065532,0.746059418236015,0.494957747777203,"2022"
"180",0.53,"G15",15,"maxent_hab_mn_2023",0.663429394065532,0.7436604138771,0.493366177769008,"2023"
"181",1.01,"G16",16,"maxent_hab_mn_2012",0.656423779323322,0.767114078515684,0.503551922591393,"2012"
"182",1.01,"G16",16,"maxent_hab_mn_2013",0.656423779323322,0.766063761941393,0.502862469816211,"2013"
"183",1.01,"G16",16,"maxent_hab_mn_2014",0.656423779323322,0.767098189532557,0.503541492685039,"2014"
"184",1.01,"G16",16,"maxent_hab_mn_2015",0.656423779323322,0.76528629756011,0.50235212370876,"2015"
"185",1.01,"G16",16,"maxent_hab_mn_2016",0.656423779323322,0.765066043380211,0.502207543627579,"2016"
"186",1.01,"G16",16,"maxent_hab_mn_2017",0.656423779323322,0.764908797236851,0.50210432351987,"2017"
"187",1.01,"G16",16,"maxent_hab_mn_2018",0.656423779323322,0.763513854097495,0.501188649672393,"2018"
"188",1.01,"G16",16,"maxent_hab_mn_2019",0.656423779323322,0.760680136141191,0.499328529821979,"2019"
"189",1.01,"G16",16,"maxent_hab_mn_2020",0.656423779323322,0.759988691427181,0.498874649069616,"2020"
"190",1.01,"G16",16,"maxent_hab_mn_2021",0.656423779323322,0.756317240532905,0.496464621397996,"2021"
"191",1.01,"G16",16,"maxent_hab_mn_2022",0.656423779323322,0.749957264114348,0.492289781640919,"2022"
"192",1.01,"G16",16,"maxent_hab_mn_2023",0.656423779323322,0.747337773482273,0.490570285700311,"2023"
"193",1.88,"G17",17,"maxent_hab_mn_2012",0.658955034009419,0.763638409106672,0.503203373843786,"2012"
"194",1.88,"G17",17,"maxent_hab_mn_2013",0.658955034009419,0.763002724596239,0.502784486335594,"2013"
"195",1.88,"G17",17,"maxent_hab_mn_2014",0.658955034009419,0.764089504815965,0.503500625632245,"2014"
"196",1.88,"G17",17,"maxent_hab_mn_2015",0.658955034009419,0.762317889221598,0.502333210618007,"2015"
"197",1.88,"G17",17,"maxent_hab_mn_2016",0.658955034009419,0.761983117224265,0.502112610925119,"2016"
"198",1.88,"G17",17,"maxent_hab_mn_2017",0.658955034009419,0.761798528423126,0.501990975205386,"2017"
"199",1.88,"G17",17,"maxent_hab_mn_2018",0.658955034009419,0.760852101226751,0.501367322240012,"2018"
"200",1.88,"G17",17,"maxent_hab_mn_2019",0.658955034009419,0.757865913165714,0.499399558584693,"2019"
"201",1.88,"G17",17,"maxent_hab_mn_2020",0.658955034009419,0.757188177360347,0.498952961164018,"2020"
"202",1.88,"G17",17,"maxent_hab_mn_2021",0.658955034009419,0.753837180662739,0.49674480502118,"2021"
"203",1.88,"G17",17,"maxent_hab_mn_2022",0.658955034009419,0.747969113596931,0.492878012688261,"2022"
"204",1.88,"G17",17,"maxent_hab_mn_2023",0.658955034009419,0.745503924696507,0.491253564052542,"2023"
"205",1.4,"G18",18,"maxent_hab_mn_2012",0.661831826741793,0.757470946244639,0.501318380056924,"2012"
"206",1.4,"G18",18,"maxent_hab_mn_2013",0.661831826741793,0.757043017447206,0.501035163159204,"2013"
"207",1.4,"G18",18,"maxent_hab_mn_2014",0.661831826741793,0.758169117243247,0.501780451844311,"2014"
"208",1.4,"G18",18,"maxent_hab_mn_2015",0.661831826741793,0.756780931449287,0.500861706304437,"2015"
"209",1.4,"G18",18,"maxent_hab_mn_2016",0.661831826741793,0.75635844012069,0.500582088096649,"2016"
"210",1.4,"G18",18,"maxent_hab_mn_2017",0.661831826741793,0.75623337833745,0.500499318228192,"2017"
"211",1.4,"G18",18,"maxent_hab_mn_2018",0.661831826741793,0.755877767875543,0.500263963906579,"2018"
"212",1.4,"G18",18,"maxent_hab_mn_2019",0.661831826741793,0.75261093659857,0.498101870994883,"2019"
"213",1.4,"G18",18,"maxent_hab_mn_2020",0.661831826741793,0.751781722601002,0.497553070780113,"2020"
"214",1.4,"G18",18,"maxent_hab_mn_2021",0.661831826741793,0.748849295657474,0.495612297299291,"2021"
"215",1.4,"G18",18,"maxent_hab_mn_2022",0.661831826741793,0.74353580111044,0.492095657496845,"2022"
"216",1.4,"G18",18,"maxent_hab_mn_2023",0.661831826741793,0.741257501667944,0.490587806414953,"2023"
"217",0.54,"G19",19,"maxent_hab_mn_2012",0.662505470050037,0.7555575955662,0.500561040000461,"2012"
"218",0.54,"G19",19,"maxent_hab_mn_2013",0.662505470050037,0.755213207970454,0.500332881334462,"2013"
"219",0.54,"G19",19,"maxent_hab_mn_2014",0.662505470050037,0.75636478794361,0.501095809365877,"2014"
"220",0.54,"G19",19,"maxent_hab_mn_2015",0.662505470050037,0.755314786015256,0.50040017734478,"2015"
"221",0.54,"G19",19,"maxent_hab_mn_2016",0.662505470050037,0.755148024198389,0.50028969672891,"2016"
"222",0.54,"G19",19,"maxent_hab_mn_2017",0.662505470050037,0.755276762148218,0.500374986324875,"2017"
"223",0.54,"G19",19,"maxent_hab_mn_2018",0.662505470050037,0.755032866201073,0.500213403925769,"2018"
"224",0.54,"G19",19,"maxent_hab_mn_2019",0.662505470050037,0.752353813169186,0.498438516637589,"2019"
"225",0.54,"G19",19,"maxent_hab_mn_2020",0.662505470050037,0.75168948189222,0.497998393532674,"2020"
"226",0.54,"G19",19,"maxent_hab_mn_2021",0.662505470050037,0.749388494738312,0.496473976956694,"2021"
"227",0.54,"G19",19,"maxent_hab_mn_2022",0.662505470050037,0.744869086541778,0.493479844305102,"2022"
"228",0.54,"G19",19,"maxent_hab_mn_2023",0.662505470050037,0.743158555723162,0.49234660828108,"2023"
"229",2,"G20",20,"maxent_hab_mn_2012",0.655644239271136,0.761804866027004,0.499472971859324,"2012"
"230",2,"G20",20,"maxent_hab_mn_2013",0.655644239271136,0.760890983409051,0.498873789985494,"2013"
"231",2,"G20",20,"maxent_hab_mn_2014",0.655644239271136,0.761942634517758,0.49956329897664,"2014"
"232",2,"G20",20,"maxent_hab_mn_2015",0.655644239271136,0.760062725829177,0.498330747674617,"2015"
"233",2,"G20",20,"maxent_hab_mn_2016",0.655644239271136,0.759849760990879,0.498191118505219,"2016"
"234",2,"G20",20,"maxent_hab_mn_2017",0.655644239271136,0.759773466886438,0.498141096715152,"2017"
"235",2,"G20",20,"maxent_hab_mn_2018",0.655644239271136,0.758558798878312,0.497344706632997,"2018"
"236",2,"G20",20,"maxent_hab_mn_2019",0.655644239271136,0.75565797627418,0.495442799003451,"2019"
"237",2,"G20",20,"maxent_hab_mn_2020",0.655644239271136,0.75502402166533,0.495027150316199,"2020"
"238",2,"G20",20,"maxent_hab_mn_2021",0.655644239271136,0.75149473323684,0.492713192689333,"2021"
"239",2,"G20",20,"maxent_hab_mn_2022",0.655644239271136,0.745312715263267,0.488659988217889,"2022"
"240",2,"G20",20,"maxent_hab_mn_2023",0.655644239271136,0.742847702147816,0.487043816569016,"2023"
"241",2,"G21",21,"maxent_hab_mn_2012",0.658447275822683,0.757742419726621,0.498933432044282,"2012"
"242",2,"G21",21,"maxent_hab_mn_2013",0.658447275822683,0.757169302114465,0.498556064313832,"2013"
"243",2,"G21",21,"maxent_hab_mn_2014",0.658447275822683,0.758238428957752,0.499260027971303,"2014"
"244",2,"G21",21,"maxent_hab_mn_2015",0.658447275822683,0.756784853945242,0.498302925464112,"2015"
"245",2,"G21",21,"maxent_hab_mn_2016",0.658447275822683,0.756394937096514,0.498046185777269,"2016"
"246",2,"G21",21,"maxent_hab_mn_2017",0.658447275822683,0.756241267202415,0.497945002254124,"2017"
"247",2,"G21",21,"maxent_hab_mn_2018",0.658447275822683,0.755621665814464,0.497537027408132,"2018"
"248",2,"G21",21,"maxent_hab_mn_2019",0.658447275822683,0.752404988529445,0.49541901501261,"2019"
"249",2,"G21",21,"maxent_hab_mn_2020",0.658447275822683,0.751755309404215,0.494991235562444,"2020"
"250",2,"G21",21,"maxent_hab_mn_2021",0.658447275822683,0.748599881329655,0.492913552542695,"2021"
"251",2,"G21",21,"maxent_hab_mn_2022",0.658447275822683,0.743004328459828,0.489229175998836,"2022"
