"","area","ID","numid","par.JAN.2016","par.FEB.2016","par.MAR.2016","par.APR.2016","par.MAY.2016","par.JUN.2016","par.JUL.2016","par.AUG.2016","par.SEP.2016","par.OCT.2016","par.NOV.2016","par.DEC.2016","par.JAN.2017","par.FEB.2017","par.MAR.2017","par.APR.2017","par.MAY.2017","par.JUN.2017","par.JUL.2017","par.AUG.2017","par.SEP.2017","par.OCT.2017","par.NOV.2017","par.DEC.2017","par.JAN.2018","par.FEB.2018","par.MAR.2018","par.APR.2018","par.MAY.2018","par.JUN.2018","par.JUL.2018","par.AUG.2018","par.SEP.2018","par.OCT.2018","par.NOV.2018","par.DEC.2018","par.JAN.2019","par.FEB.2019","par.MAR.2019","par.APR.2019","par.MAY.2019","par.JUN.2019","par.JUL.2019","par.AUG.2019","par.SEP.2019","par.OCT.2019","par.NOV.2019","par.DEC.2019","par.JAN.2012","par.FEB.2012","par.MAR.2012","par.APR.2012","par.MAY.2012","par.JUN.2012","par.JUL.2012","par.AUG.2012","par.SEP.2012","par.OCT.2012","par.NOV.2012","par.DEC.2012","par.JAN.2013","par.FEB.2013","par.MAR.2013","par.APR.2013","par.MAY.2013","par.JUN.2013","par.JUL.2013","par.AUG.2013","par.SEP.2013","par.OCT.2013","par.NOV.2013","par.DEC.2013","par.JAN.2014","par.FEB.2014","par.MAR.2014","par.APR.2014","par.MAY.2014","par.JUN.2014","par.JUL.2014","par.AUG.2014","par.SEP.2014","par.OCT.2014","par.NOV.2014","par.DEC.2014","par.JAN.2015","par.FEB.2015","par.MAR.2015","par.APR.2015","par.MAY.2015","par.JUN.2015","par.JUL.2015","par.AUG.2015","par.SEP.2015","par.OCT.2015","par.NOV.2015","par.DEC.2015","par.JAN.2020","par.FEB.2020","par.MAR.2020","par.APR.2020","par.MAY.2020","par.JUN.2020","par.JUL.2020","par.AUG.2020","par.SEP.2020","par.OCT.2020","par.NOV.2020","par.DEC.2020","par.JAN.2021","par.FEB.2021","par.MAR.2021","par.APR.2021","par.MAY.2021","par.JUN.2021","par.JUL.2021","par.AUG.2021","par.SEP.2021","par.OCT.2021","par.NOV.2021","par.DEC.2021","par.JAN.2022","par.FEB.2022","par.MAR.2022","par.APR.2022","par.MAY.2022","par.JUN.2022","par.JUL.2022","par.AUG.2022","par.SEP.2022","par.OCT.2022","par.NOV.2022","par.DEC.2022","par.JAN.2023","par.FEB.2023","par.MAR.2023","par.APR.2023","par.MAY.2023","par.JUN.2023","par.JUL.2023","par.AUG.2023","par.SEP.2023","par.OCT.2023","par.NOV.2023","par.DEC.2023","par.JAN.2024","par.FEB.2024","par.MAR.2024","par.APR.2024","par.MAY.2024"
"38",2,"G38",38,16.6106138663636,28.5017269633333,41.9371596890909,75.370530200606,82.903545900303,98.725620069697,95.7132503209091,90.0033244024243,62.7431313054546,30.9300690163636,19.4728766421212,16.4765717963636,19.6104032242424,25.7288945130303,35.746999260303,56.4027171275757,90.8194052951515,93.7735712354546,108.419822780606,90.4336393669697,64.0713663684848,41.9217169821212,16.3485446215152,16.5726579372727,14.0658807263636,30.4436218621212,51.1023789636364,59.2626736451515,93.6434512357576,89.4709444772727,103.537887023333,87.0945869975758,65.162111249697,39.3121519372727,21.5558164624242,14.2699167675758,17.1448562151515,28.5557114812121,57.0499494854545,63.1544620936364,89.4572728642424,100.562452181212,92.0287781333333,85.3848235169697,57.3246859378788,38.9493575906061,24.4008092818182,10.0877055462121,14.4678483375758,27.8269175315152,36.0130562048485,59.0370190884848,80.7554485472727,65.3802647666667,94.2308997809091,90.2882437651515,69.3519400590909,33.7373732660606,19.7799335515151,11.8378376963636,19.9192469639394,28.2377851324242,43.4248242842424,57.6741808978788,82.3329268542424,94.6918892454545,107.403723512121,79.2004600775758,55.2446751269697,43.3045933515152,22.4575054548485,17.5137130278788,19.8762872948485,28.36603106,44.8776301718182,67.3410250515151,79.6593957509091,101.22710334303,101.393227691515,87.98160736,66.2214721715151,35.0603590912121,23.7014939087879,15.7221290727273,20.3444401745455,28.5397494566667,47.1392528081818,70.6835374727273,94.1404422460606,106.010614127879,104.492078405455,87.2660811060606,60.9797177121212,35.6959048866667,22.1917182021212,11.1807315495455,13.2238304739394,31.2578019533333,46.7745261793939,74.2296040357576,77.2937508290909,78.8937132784848,93.1599658421212,87.967965199697,64.1052589487879,40.7533609890909,18.7273299481818,13.5466563221212,16.355620859697,24.4602255657576,46.1117951775758,74.4971867975758,83.3251208081818,102.282152115758,103.744373834545,84.4684576584849,57.4993410957576,32.2136038975758,16.2677123636364,12.4944600451515,17.4311322687879,30.3201940248485,39.9701899584848,62.7768507451515,70.6791660157576,82.4401535672727,104.286029842424,90.473669400606,69.2248421563636,40.6502465154546,21.5392518842424,12.3053511666667,16.0820815978788,26.7461181475758,45.3982341778788,57.0807631830303,89.4778017848485,98.6174665281818,110.053421453333,85.7658903545455,61.6160668636364,37.73270518,23.6181197657576,12.5669011054545,13.4884870957576,25.8196669869697,46.8894019275758,68.3428395218182,78.4551892975758
"39",1.41,"G39",39,7.53001339166667,12.9462395241667,18.9543847866667,33.9764489366667,37.1676390583333,44.6822440175,43.0116149475,40.6644670058333,27.9889545283333,13.9256389791667,8.815414595,7.39619342083333,8.85050113333333,11.5422090425,16.080562465,25.3084853458333,41.0737991,41.9319485183333,48.8317169408333,41.04992564,28.7439505766667,18.8923202091667,7.31857486833333,7.43037772083333,6.33379663,13.635059135,22.8891042933333,26.6442990991667,42.0371158083333,39.847169795,46.6666169483333,39.4548403166667,29.4163570483333,17.6655875208333,9.64063952916667,6.39107737541667,7.71919151083333,12.7386433975,25.8210861266667,28.3484694775,40.36123353,45.2137155691667,41.1114342833333,38.5522213316667,25.5446160625,17.5219440158333,10.90233709,4.50438623166667,6.80310950833333,12.9071853375,16.4360111,27.4013164541667,36.86665225,30.287956205,43.2405013366667,41.4941365533333,31.7515116083333,15.6174106758333,9.12466487916667,5.39927762083333,9.04673115,13.0083784508333,19.5969218491667,26.4085092875,37.8868473283333,43.6978258983333,49.4263151383333,36.6792908583333,25.7334101991667,19.9217799266667,10.375622025,8.0066191475,9.26707116666667,12.93440646,20.7107097683333,30.8345980616667,36.7565193016667,46.5503786425,46.4251808066667,40.3736074516667,30.4610639866667,15.9282571491667,10.66310891,7.09420173333333,9.1816836925,12.8369309683333,21.2527213916667,31.9143933033333,42.401924175,47.9152342416667,47.0741770166667,39.557237385,27.4641341033333,15.9550474541667,9.85342369333333,5.03555528125,5.96378496833333,14.0437331525,20.8875287708333,33.4297992616667,34.5924765741667,35.2044787116667,41.7267360516667,39.5801091783333,28.9038060016667,18.2381094775,8.37485029083333,6.10744162625,7.38816427916667,10.8268267325,20.8306018141667,33.5484398958333,37.061194295,46.1114855966667,46.5535680208333,37.84738007,25.8336371366667,14.544550345,7.39793274166666,5.628570285,7.86949277666667,13.6390342775,17.8047334416667,28.0602969091667,31.3076465783333,36.9399613833333,47.0101437666667,40.7086761283333,31.2696182183333,18.3774133933333,9.58816386916667,5.5219510225,7.208501205,11.9673927283333,20.477318245,25.62546416,40.2919662791667,44.4683615866667,49.5800585541667,38.5082358783333,27.6679600266667,16.9426586166667,10.6133653575,5.7365040775,6.0622554,11.5746252791667,21.2150151691667,30.6366790608333,35.0272259141667
"40",0.97,"G40",40,8.83971372992701,15.2158120547445,22.1303441611922,38.9386596386861,42.4211885492701,50.9957106715328,48.6177414683698,46.4241942396594,32.0030317852798,16.1902075480535,10.3836349221411,8.59626935097324,10.3497208296837,13.4836890340633,19.1326441490268,29.0206673686131,47.2084494257907,47.2994433515815,55.5258271356448,47.4021276703163,32.8197385425791,21.7861539835766,8.73273829379562,8.51846726703163,7.45817791423358,15.8626171058394,26.00504488382,30.6511589543796,47.8943180097324,44.8986561313869,53.0674635121655,45.4500445176399,34.0270459610706,20.3074414635037,11.2239565851582,7.44656349422141,9.11252153467153,14.6879254823601,29.7760609136253,33.2704668540146,46.4529139233577,51.3211112931874,46.9356134580292,44.3623383972019,29.2825079635037,20.4607851520681,12.6485062396594,5.16357747506083,7.59603870772506,14.6060388138686,18.9005900608272,30.8123603692214,39.7428775054745,32.2910737572993,47.427891060219,46.8079262944039,36.1227354476886,17.4409403509732,10.1677663096107,6.04367435097324,10.1827210243309,13.7621700237226,20.9489270596107,28.842564703163,41.4455029774939,48.5212060097324,55.8025030383212,40.8207909841849,28.7795582177616,22.4759265012165,11.6660814489051,8.67228643430657,10.2674382864963,14.5269423607056,22.8548083801703,33.8205871757908,40.0788237725061,51.2349262603406,52.2251607524331,45.6545194507299,34.385292216545,18.3945129458637,12.2598977725061,8.27817566727494,10.61202668309,14.7808900784672,24.548324836983,36.8323551520681,48.2707839294404,54.5533859160584,53.4911342463504,45.6778030328467,31.5954464203163,18.3290120626521,11.1667617992701,5.89293681326034,7.42972282725061,16.2523910018248,24.0065966125304,38.2325295425791,39.605014729927,40.521329203163,47.4375995559611,45.2985944847932,33.1610780650852,20.8666433211679,9.84422785705596,7.12818873114355,8.83419135036496,12.4572319343066,24.4127359075426,38.2026289671533,42.28974788382,52.39611406691,52.8230765656934,43.3954793777372,30.0159177688565,17.3624865006083,9.01500158941606,6.77711470985402,9.18466638442822,15.8006169343066,20.4427427445255,31.8762055176399,35.2701007329684,41.702444419708,53.3642755145985,46.6177726618005,35.7765654440389,21.3894885626521,11.0326131666667,6.58130521715329,8.34404341484185,13.5625712268856,23.9048533083942,29.7625873631387,46.1193796319951,50.6764362104623,56.7771830809002,43.8932141399027,31.9252174288321,19.6577091806569,12.3350390687348,6.76837533698297,7.2198348716545,13.6826574610706,24.608014810219,34.5540208485401,39.7310523357664
"41",2.13,"G41",41,12.0392073435722,20.8403283560865,30.4092027690557,53.2815454857793,57.5728059021616,69.5226063481229,65.4548818009101,63.5084407030717,43.5768118691695,21.8038630056883,14.1162042605233,11.6079799977247,14.1605005005688,18.3641269886234,26.3800554368601,39.3870709340159,64.5250479726962,63.4029071444824,76.236628734926,65.4808266222981,44.676534182025,29.6591916962457,12.0771993822526,11.3661599044369,10.2122454596132,21.6912821342435,35.0299659772469,41.5153179806598,64.9443966359499,60.812020662116,72.9350140182025,62.0248940773606,46.5226032923777,27.7314782320819,15.2917753026166,10.1491666581342,12.5073341365188,19.9249072571104,41.0618059249147,45.7133897929465,64.2324194630262,69.7039357770193,63.1475565642776,60.7639353128555,39.9848842605233,28.1838389692833,17.218798513083,6.86020511035268,10.7019616382253,20.8876979374289,26.9527967986348,42.9889265028441,54.5634814379977,44.7564975824801,65.7134544050057,65.3813652787258,50.7993384129693,24.4313312787258,14.3547436336746,8.6199892741752,14.2028870864619,19.0702635915813,29.1363574266212,40.4449023617747,57.371441811149,67.4505881911263,78.1993876245734,56.4650882332196,39.7855589579067,31.2828686951081,16.3651835039818,11.9649063083049,14.2344218612059,20.29984107281,31.8976017906712,47.0458091672355,55.1108890557452,70.7910222957907,72.962900705347,63.9906737337884,48.1629358020478,25.7611821399317,16.8845828759954,11.2245661615472,14.2918481626849,20.0132855324232,33.6657702514221,50.4671363492605,65.9883116063709,74.7641832445961,72.8651520273038,62.8655927189989,43.1613983321957,24.8453589783845,14.9649193083049,7.95469107622298,10.3983964112628,22.1528785756542,32.9729136746303,52.4580174175199,54.1464100341297,54.7112606109215,64.3665531035267,62.0607668976109,45.4231255028441,28.2748223185438,13.4060456700796,9.64621831114903,12.1271744630262,16.959655069397,33.7831682502844,52.5483337497156,57.7905313401593,71.993987967008,72.1597160864619,59.2697660614335,41.2153967656428,23.8084426757679,12.5052621296928,9.34884138452787,12.5327564425484,21.3701084698521,27.726409513083,43.6821353515358,47.3944053287827,55.9726636587031,73.0211992764505,64.0532258293515,48.7417565187713,29.2520119078498,14.9366805483504,8.98202118771331,11.2900312627986,18.1766631945392,32.6765788850967,40.1892738885097,62.4242810420933,68.8065213174061,77.7406444937429,59.7121816882821,43.1873988600683,26.5727340910125,16.5683519351536,8.92376663594994,9.78372993060296,18.3710978896473,33.5411753447099,46.5731413617747,52.8677143890785
"42",2.15,"G42",42,0.948727667508417,1.66336482239057,2.43755783417508,4.27052426767677,4.60738005555555,5.56224753367003,5.1992896969697,5.07603541245791,3.46264634175084,1.71147043855219,1.1077353989899,0.913852446969697,1.12284572390572,1.45970682996633,2.11560714225589,3.15085889393939,5.18196582154882,5.04323087878788,6.12452705218855,5.2571777020202,3.55165788215488,2.35169314478114,0.965171515993266,0.88687321969697,0.811169594276094,1.73336029124579,2.77725421043771,3.31662731144781,5.19569861447811,4.89084857744108,5.87768544612795,4.9379832996633,3.70126727441077,2.19755881060606,1.20631307239057,0.80591623989899,0.993506782828283,1.59419500084175,3.30251353872054,3.6768840462963,5.19694868686869,5.58915220959596,5.00358590909091,4.86269611784512,3.1775393989899,2.24997226936027,1.36062656565657,0.537145135521885,0.863256623316498,1.69670468350168,2.20695348653199,3.47579948316498,4.38565741582492,3.62907533670034,5.26648574915825,5.2115774537037,4.05465535353535,1.96750623821549,1.16592925252525,0.705668920875421,1.13017971127946,1.56414518686869,2.41045092508417,3.34788782491583,4.63274984427609,5.43803507575758,6.29831696969697,4.53510430808081,3.18640701683502,2.48046528114478,1.31084423316498,0.952744910774411,1.13167305808081,1.63009414309764,2.61009766329966,3.84376982323232,4.44657038552189,5.69565874579125,5.89441010942761,5.1222429040404,3.85088844949495,2.06554164393939,1.33982140319865,0.880613393939394,1.12224899242424,1.58964444023569,2.69456516835017,4.0439173030303,5.30113667508417,6.00278151346801,5.82454565656566,5.02384751683502,3.43073192340067,1.96481995454545,1.17147256734007,0.625570985690236,0.834565632154882,1.76639032828283,2.65865720707071,4.23242354124579,4.38875197811448,4.38496964478115,5.14359401515151,4.96637024074074,3.62978262962963,2.23619307239057,1.05602517508418,0.758472208754209,0.964262106060606,1.35544722811448,2.73032024410774,4.26013723232323,4.69140008417508,5.80746248316498,5.79276092592592,4.74049113636364,3.29713675420875,1.89755020454545,0.990323148989899,0.743650244107744,0.992562037878788,1.69956628451178,2.21988892003367,3.53029938552189,3.77414713552189,4.46961510942761,5.84263396464646,5.1219302020202,3.86268777777778,2.32028132070707,1.17269632154882,0.708123325757576,0.889695075757576,1.44387571548822,2.62371565319865,3.22956238552189,4.99172763888889,5.55197321548822,6.24716144781145,4.76663732323232,3.42349505639731,2.09411079545455,1.30045942003367,0.692163222222222,0.778563006734007,1.46217245454545,2.69960295875421,3.74414613973064,4.22933795622896
"43",2,"G43",43,15.32100695,26.0931466554545,38.7000976493939,71.004064770606,78.19204691,91.452165849697,89.9661738066666,83.6481700381818,59.2075398518182,29.0980864257576,18.0156666969697,15.2651908063636,18.0792008312121,24.0210005463636,33.0737783709091,52.5046507548485,84.0332819457576,88.1931860021212,102.48016396303,84.8627657181818,59.5572686384849,38.8348678678788,15.7115655633333,15.2336928136364,13.1927615981818,29.0573404509091,48.3195148809091,55.7155016360606,88.7336779248485,85.8675808345455,97.1098779642424,80.701681780606,60.0828232572727,36.539838650303,20.3923719651515,13.1096116324242,15.9012083712121,26.8063646472727,52.3926341860606,59.6998526284848,83.7030378051515,93.8297422921212,86.64472478,79.815481860303,53.982806949697,36.2446614442424,22.7268450539394,9.3604673939394,13.4752121330303,25.9354235551515,35.0136949072727,56.5347679984849,76.9525868230303,63.3277421369697,89.3673275215152,84.7025447375758,65.0322429912121,31.8266568572727,18.472328470303,11.3981088883333,18.9225576639394,25.5449362951515,40.7306999612121,56.7192999739394,77.0147080563636,89.9211805981818,101.778079398182,73.315443869697,52.4978460333333,40.5352733869697,21.4617818909091,16.5937682166667,18.1844294912121,27.8835015587879,40.9909570766667,63.4817939951515,75.634833,94.2760857218182,96.5264704409091,83.6911858721212,61.7411118069697,33.3607173563636,22.8286820839394,14.5437407221212,18.771484400303,27.0132439848485,43.9323983590909,66.6454272848485,88.5077436990909,99.0116644933333,98.2627903430303,80.0480061515152,57.3042582009091,33.1308727566667,21.1399610193939,10.4869608339394,12.2097770606061,29.6172086718182,44.6932593724242,69.3061344042424,73.1977871572727,75.2491095509091,89.6056571339394,82.6702838251515,60.1266369348485,38.4800413312121,17.6673280151515,12.4505710442424,15.0380406324242,23.671383819697,43.1531134639394,70.2989754563636,80.402776499697,95.4057549509091,98.6846381009091,80.5570053075757,54.6614942560606,30.4463725387879,15.0987193151515,11.8125499109091,16.7330954757576,28.6986080727273,37.8677531157576,59.5909032672727,67.7249269036364,76.46317792,98.2063953875758,85.949652250303,65.0712190393939,38.5710125824242,20.1934108727273,11.6531220642424,14.8693713869697,25.1315891687879,43.1443501733333,54.0077424812121,84.8516648539394,92.5618300890909,104.600720437576,81.4461045527273,58.5245338766667,35.6426974809091,22.1043578121212,11.5646873483333,12.9382212134848,24.5965112118182,44.3513635327273,63.7641273242424,76.4536170115151
"44",2,"G44",44,16.4526300554545,28.1706774145455,41.7656749209091,75.7526640527273,83.7715229945455,98.0996938742424,96.4710252533333,89.5338957321212,63.4511236572727,31.1583149878788,19.3230120736364,16.5572535272727,19.5813843133333,25.9314477748485,35.8071110812121,56.5246192930303,90.4049880866667,94.483546620303,109.371655287879,90.4369545333333,63.9769462648485,41.7561598751515,16.7184759387879,16.5188398593939,14.1842177822727,30.9125011021212,51.6983968518182,59.7211005033333,94.9178615581818,91.4756663257576,103.901693985455,86.8034295715152,64.9066009727273,39.2896300472727,21.8077298175758,14.2630079509091,17.15655681,28.8812751548485,56.4954129306061,64.102699350303,89.5563518678788,100.738615551515,93.3085815490909,85.4813113842424,57.8663826448485,39.0482978387879,24.5443146206061,10.1176331287879,14.4332733612121,27.6106305,37.0731902354545,59.4329987660606,81.7961136942424,66.0762502024242,94.2972385806061,89.8964521609091,68.9061978221212,33.6447772590909,19.4602669412121,11.8864380733333,19.9808073954545,27.0874446557576,43.4149174612121,59.0255685118182,81.5949442145454,95.1907703290909,107.839943528182,78.0174943848485,54.8707891687879,42.7729294115152,22.5737574572727,17.3982619087879,19.3231916518182,29.1364455718182,44.251560639697,67.1111563030303,80.2772001951515,100.044781710909,101.796694026667,88.2209189984849,65.5613513263636,35.2301518224242,24.071860130303,15.7134956651515,20.1925831969697,28.8714422021212,47.072891659697,71.2890189090909,94.5623068130303,105.754237490909,104.953159998182,86.243219749697,61.28219461,35.6582290763636,22.5893987066667,11.2271891307576,13.2904741121212,31.6363972333333,47.6981740557576,74.2888476478788,78.3235939812121,80.6670334957576,95.0137781009091,88.3542573369697,64.3272275369697,41.0764578515152,18.9613442345455,13.4240081342424,16.27924703,25.2444766660606,46.2075166769697,75.1387523463636,85.7748264357576,102.13021775697,105.171172388485,85.6434106190909,58.1923384512121,32.4925324721212,16.2576730339394,12.6981787839394,17.7490616187879,30.7659948342424,40.613385990303,63.5367174890909,72.4347606272727,82.398685780303,104.913667373333,91.4790482518182,69.3520315454545,40.8800243706061,21.7242279993939,12.487516049697,16.06985544,26.950605940303,45.7562329675758,57.8999371521212,89.7303695436364,98.4444110445454,111.164011593636,85.9672859227273,62.1478531290909,38.0209277657576,23.5305893493939,12.2905432940909,13.7121535978788,26.15144092,46.9624756587879,68.2186876109091,80.4074997036364
"45",2,"G45",45,16.439705122807,28.3092227812866,41.7944066760234,75.4061031169591,83.1346384011696,98.3156265695906,95.918562708772,89.5881697415205,62.925461697076,30.9395390584795,19.3339144011696,16.4753988140351,19.5427549555556,25.7512646327485,35.7622290619883,56.425857651462,90.5913746666667,93.9933923064328,108.63607340117,90.2182114923977,63.9519947040936,41.7621897824561,16.4718985567251,16.4938730292398,14.0777929064327,30.5809976619883,51.1839368818713,59.3424670596491,93.9215288280702,90.1458393976608,103.558683847953,86.7692853567252,65.0092174830409,39.254630902924,21.5307641614035,14.2163575076023,17.1026204362573,28.6700222046784,56.7505908409357,63.5236243929825,89.3685072035088,100.433371177778,92.5754413204678,85.3626284421053,57.5149275625731,38.914655980117,24.4448647438597,10.0167280467836,14.4372085210526,27.712026645614,36.5072442888889,58.9923104853801,81.2117967754386,65.3738298187134,94.1775819625731,90.032192122807,69.1144844853801,33.6041044409357,19.569482548538,11.8217959532164,19.8822311894737,27.7267731590643,43.5579576175439,58.1597366959064,81.7464061602339,94.6215264807017,107.495413705263,78.5919918982456,54.8679928994152,42.9791768853801,22.4134913918129,17.3010591239766,19.5496144666667,28.6880383812865,44.7115426081871,67.2047463239766,79.7391592140351,100.616980878363,101.473501605848,87.8952892526316,65.7510896748538,35.0507740280702,23.7551663777778,15.6612025064327,20.1556033005848,28.5153929040936,46.9910305403509,70.7008930795322,94.0643931473684,105.73991948655,104.50285811345,86.787046619883,60.9862013578947,35.614315651462,22.224866780117,11.1328080614035,13.2878921304094,31.399680225731,47.1172322491228,74.0990519473684,77.6179788421053,79.5137522935673,93.5985800538012,87.9769802666667,64.0147652152047,40.7479753450292,18.7663414093567,13.4251031467836,16.2762550596491,24.7431085309942,46.0859158526316,74.7536066795322,84.2956865461988,102.056970839766,104.197955719298,84.7248747894737,57.6381534900585,32.2033083380117,16.2197794643275,12.5644018128655,17.4682938982456,30.3694216444444,40.2559843812866,63.078850251462,71.3919071204678,82.3397524152047,104.37762182924,90.706263625731,69.0587787824561,40.5634592011696,21.5643710023392,12.3603424631579,16.0235777520468,26.7965661777778,45.6165659005848,57.5905250783626,89.3672072175439,98.5525958222222,110.595171222222,85.6339891812866,61.8379574374269,37.8555743602339,23.5439056748538,12.4187250573099,13.6217272473684,26.0287088444444,46.9931942163743,68.5202124678363,79.3657839918129
"46",2,"G46",46,16.7345436169022,28.8162307199647,42.0759072502945,75.5070097935807,82.999985376914,98.9425352123086,95.9275941540047,90.1022877841578,62.7007737020024,31.2777790318021,19.7393588409894,16.5561059328622,19.7420429891048,25.852677581861,36.0613682358657,56.5892444107774,91.4326948916372,93.8397883810365,108.477126899588,90.7875178598351,64.0992654829211,42.0439145456419,16.5321307862191,16.5883402661955,14.2411738103651,30.5865994673145,51.1559630918728,59.4966194411072,93.7325319640754,89.4311805759717,103.648120684923,87.4812769743816,65.4977568654299,39.3849989944052,21.5299322352768,14.2873152952002,17.220914130742,28.520974708775,57.2640599293286,63.5544414210836,89.4690787806243,100.844442168728,92.3844183333333,85.7731480783275,57.4117914396349,39.1019468421673,24.4694752676678,10.1118153024146,14.9489709708481,28.3934919408127,36.4990843727915,60.2079666475265,81.3504470156066,66.718477343934,95.4387505859835,91.241982102179,70.0090418109541,34.383916369258,20.2079450641932,12.0424708783863,20.0094701460542,28.7050656775618,43.7164644207892,58.9067020397527,83.1771725912839,95.7030098409894,108.636675905771,80.3530408863369,56.3819625930507,43.9414762641343,22.9103589464075,17.6602412349823,20.2840545279741,28.9040278392226,45.639702369258,68.1249708315665,81.018215180801,102.620881640459,102.335985266196,88.8784563203769,66.8903720462309,35.5687622617786,23.9082918554181,15.8074811322144,20.4077847293875,28.6031261251472,47.1645126687279,70.8330807494111,94.004116119258,106.221444946996,104.626426184335,87.5259167196702,61.2912615580094,35.6962387152532,22.0557456525324,11.2693245893698,13.5127766653416,31.5388455550648,46.8708952555948,74.3297992090695,77.4890435544759,79.3058494970554,93.2895245111896,88.089123028563,64.2886471298587,40.7789964855713,18.8228534899882,13.6342076382509,16.5585617879859,24.501005262662,46.4759259084217,74.660929360424,83.5378499708481,102.316190450825,103.881525347762,84.5125782732627,57.7155110344523,32.6521647385159,16.5753656015901,12.6443366260306,17.5749766213192,30.4629622467609,40.1436539305065,63.0793426469376,70.6092797326266,82.7783309275618,104.362666357479,90.4074009832156,69.2509441319199,40.7983440930507,21.4923660141343,12.4477603913428,16.1174213624853,26.8209801843345,45.7518994673145,57.6245426083628,89.5321379902827,98.7854688080094,110.021291338339,85.5728664210836,61.6871582008245,37.7846396669611,23.6692668913428,12.6961463189046,13.6011954352179,26.0901672844523,47.2118297237927,68.4059058253828,78.8183286121908
"47",1.28,"G47",47,8.21167164757914,14.1562770800745,20.5969620339851,36.5939877216015,40.0071534590317,47.8973977486033,46.1162863859404,43.5051809702048,30.1475751233706,15.2855520651769,9.70980266573557,8.04685381098696,9.65588344739292,12.6275291056797,17.782076924581,27.4109893612663,44.4160815465549,45.044026405959,52.1767599608939,44.1325049511173,30.8506210856611,20.4265998985102,8.15223400931099,8.02703456005587,6.98231147625698,14.8944276298883,24.669296042365,28.9109947718808,45.0988592411546,42.7491873938547,49.85974700419,42.4741469799814,31.8734408882682,19.0348157099628,10.4553235870577,6.94865317877095,8.45985759869646,13.7903464785847,27.8411654646182,31.0573709138734,43.3921859064246,48.5782672825884,44.5601312309125,41.6319159553073,27.6441909129423,19.0442539366853,11.8593428100559,4.87692576606145,7.21089368482309,13.6462282863128,17.7423415148976,29.1728391824953,38.258316268622,31.4548438221601,45.3011746606145,43.885272038175,33.6969705493482,16.5167338407821,9.71129245158287,5.76659429562384,9.60268734450652,13.45307266946,20.4570342458101,28.0409564422719,39.6378707216015,45.9609965293296,52.2893391480447,38.6588405190875,27.2613027341713,21.1678452439479,11.0300783310056,8.32922605260708,9.75671861918063,13.8556852793296,21.9024297388268,32.4511350176909,38.7124622141527,49.1048305297952,49.235881570298,42.7349314748603,32.2012491810987,17.2423433072626,11.5429705386406,7.72480618040037,9.9594024641527,13.9368708952514,22.9179757625698,34.4513279734637,45.2934401527002,51.2698538943203,50.4014822905028,42.4995082392924,29.7174554571695,17.2305449003724,10.5456542541899,5.50999371973929,6.79778429795158,15.3633233095903,22.5802592374302,35.9073749916201,37.4941735707635,38.5834426499069,44.8771153026071,42.5448377094972,31.0902363612663,19.6050109995344,9.20305171461825,6.67475709683427,8.22157900791434,11.793854288175,22.8170968882682,35.9094422877095,40.2735798743017,49.1998551126629,49.8667970623836,40.7709066108008,28.084899424581,16.2145242062384,8.30802603258845,6.2677123244879,8.54779326070764,14.8305407304469,19.3626916191806,30.3051468035382,33.810453051676,39.8132063375233,50.2772447113594,43.5923747476723,33.4640924832402,19.9039472192737,10.3338263249534,6.14223433798883,7.80073231471136,12.8823791252328,22.2983466205773,28.0077441475791,43.1787095297951,47.5318133910614,53.1012784543762,41.1237732090317,29.8336936973929,18.3437531201117,11.4961893552142,6.27339572951583,6.68803689990689,12.7616377411546,22.9649451480447,32.745029952514,37.7982888119181
